店舗名,年度,月,制服冬上,制服冬下,Yシャツ,制服夏上,制服夏下,体操服上,体操服下,靴下,シューズ,帽子,体操帽,合計,,,
鳥取大覚寺,2016,10,309,309,261,48,95,48,71,1331,594,95,0,3160,,,
鳥取大覚寺,2016,11,119,143,285,24,71,48,24,974,618,95,0,2400,,,
鳥取大覚寺,2016,12,119,95,546,24,71,24,0,1378,689,143,0,3089,,,
鳥取大覚寺,2016,1,119,95,166,0,24,24,24,1140,214,143,0,1948,,,
鳥取大覚寺,2016,2,689,665,143,24,0,24,48,1283,238,143,0,3255,,,
鳥取大覚寺,2016,3,4752,4301,8791,642,618,1164,1354,12569,6130,6130,950,47401,,,
鳥取大覚寺,2017,4,119,95,1283,428,475,5797,5584,1022,1045,546,5892,22287,,,
鳥取大覚寺,2017,5,119,143,523,5275,6011,2732,2804,1212,665,95,3968,23546,,,
鳥取大覚寺,2017,6,24,71,404,2233,2424,642,499,1164,642,119,523,8744,,,
鳥取大覚寺,2017,7,24,71,261,119,119,832,927,1164,546,95,998,5156,,,
鳥取大覚寺,2017,8,48,24,48,119,119,238,190,1354,618,119,238,3113,,,
鳥取大覚寺,2017,9,238,261,285,48,48,71,48,1283,642,119,0,3041,,,
鳥取大覚寺,2017,10,380,333,214,48,71,48,71,1236,451,95,0,2946,,,
鳥取大覚寺,2017,11,95,95,261,24,48,71,24,903,665,143,0,2328,,,
鳥取大覚寺,2017,12,95,119,665,24,71,24,24,1188,642,119,0,2970,,,
鳥取大覚寺,2017,1,95,119,143,0,24,0,24,1069,214,95,0,1782,,,
鳥取大覚寺,2017,2,594,594,119,24,0,24,48,1164,214,143,0,2922,,,
鳥取大覚寺,2017,3,4609,5702,11595,570,665,1283,927,8197,4728,5797,1045,45120,,,
鳥取大覚寺,2018,4,143,119,1164,404,499,5774,4895,1188,927,642,4301,20053,,,
鳥取大覚寺,2018,5,119,119,523,5774,5275,3920,3184,1164,546,119,3754,24497,,,
鳥取大覚寺,2018,6,24,48,261,1996,2138,618,546,1212,475,119,546,7983,,,
鳥取大覚寺,2018,7,0,71,261,143,119,950,879,998,642,95,927,5085,,,
鳥取大覚寺,2018,8,24,24,48,95,95,190,190,1259,475,143,166,2709,,,
鳥取大覚寺,2018,9,214,214,190,71,48,48,48,950,594,119,0,2495,,,
鳥取大覚寺,2018,10,261,356,238,48,95,48,71,1093,594,143,0,2946,,,
鳥取大覚寺,2018,11,119,143,261,48,71,71,24,1283,642,95,0,2756,,,
鳥取大覚寺,2018,12,119,119,475,24,48,24,24,927,665,95,0,2519,,,
鳥取大覚寺,2018,1,95,119,143,0,24,0,24,1045,214,143,0,1806,,,
鳥取大覚寺,2018,2,428,546,119,24,0,24,48,1093,214,119,0,2614,,,
鳥取大覚寺,2018,3,5322,5512,7912,499,594,1164,1283,8316,5132,4776,1045,41556,,,
邑智,2016,4,71,71,927,428,309,3018,3065,665,808,356,3089,12807,,,
邑智,2016,5,71,71,428,3873,3635,2186,2709,808,428,71,2400,16680,,,
邑智,2016,6,24,48,214,1449,1331,333,475,808,475,95,333,5584,,,
邑智,2016,7,0,48,166,71,95,594,570,737,380,71,594,3326,,,
邑智,2016,8,24,24,48,71,95,166,166,808,428,95,190,2115,,,
邑智,2016,9,190,143,143,24,24,48,48,665,451,95,0,1830,,,
邑智,2016,10,238,190,190,48,48,24,48,855,428,71,0,2138,,,
邑智,2016,11,71,71,214,24,48,48,24,832,356,71,0,1758,,,
邑智,2016,12,95,95,356,24,48,24,0,760,356,71,0,1830,,,
邑智,2016,1,71,71,119,0,24,0,24,642,143,95,0,1188,,,
邑智,2016,2,380,475,71,24,0,24,48,950,143,71,0,2186,,,
邑智,2016,3,3659,4087,6914,475,404,879,737,7413,3659,3493,784,32504,,,
邑智,2017,4,71,71,927,380,285,3113,3635,903,808,404,3231,13828,,,
邑智,2017,5,71,71,428,2970,4015,2709,2542,760,380,71,1948,15967,,,
邑智,2017,6,24,48,261,1236,1758,428,404,618,428,95,356,5655,,,
邑智,2017,7,0,48,190,71,71,594,618,903,356,95,523,3469,,,
邑智,2017,8,24,24,24,71,71,143,143,737,451,95,166,1948,,,
邑智,2017,9,143,190,119,48,24,48,48,737,451,71,0,1877,,,
邑智,2017,10,214,261,166,24,48,24,48,642,333,95,0,1853,,,
邑智,2017,11,95,71,143,24,48,48,24,737,404,95,0,1687,,,
邑智,2017,12,95,95,428,24,48,24,0,665,428,95,0,1901,,,
邑智,2017,1,71,95,95,0,24,0,24,879,190,71,0,1449,,,
邑智,2017,2,428,475,95,24,0,24,24,808,166,71,0,2115,,,
邑智,2017,3,4110,3326,7960,380,428,760,665,5797,4039,3184,832,31482,,,
邑智,2018,4,71,71,713,356,404,2685,3540,713,760,356,3398,13068,,,
邑智,2018,5,71,95,356,3968,3160,2020,2020,689,428,95,2186,15088,,,
邑智,2018,6,24,48,190,1639,1307,428,428,760,309,95,380,5607,,,
邑智,2018,7,0,48,190,71,71,475,618,808,356,71,665,3374,,,
邑智,2018,8,24,24,48,71,95,166,119,832,380,71,166,1996,,,
邑智,2018,9,143,190,166,48,48,24,48,855,356,71,0,1948,,,
邑智,2018,10,261,214,143,24,48,24,48,594,428,95,0,1877,,,
邑智,2018,11,95,95,214,24,48,48,24,713,428,71,0,1758,,,
邑智,2018,12,71,71,451,24,48,24,0,618,404,71,0,1782,,,
邑智,2018,1,71,71,95,0,24,0,24,808,166,71,0,1331,,,
邑智,2018,2,428,451,95,24,0,24,24,832,166,95,0,2138,,,
邑智,2018,3,3635,3825,6463,356,356,665,855,5512,3493,3968,689,29819,,,
鹿足,2016,4,95,71,974,404,380,3968,4134,855,879,404,4633,16798,,,
鹿足,2016,5,71,95,499,3849,3421,2827,3136,760,380,95,2471,17606,,,
鹿足,2016,6,24,48,214,1830,1544,451,428,879,356,71,475,6320,,,
鹿足,2016,7,0,48,166,71,95,665,760,974,380,95,760,4015,,,
鹿足,2016,8,24,24,48,71,71,190,190,784,475,95,166,2138,,,
鹿足,2016,9,166,166,143,48,48,48,48,1022,428,71,0,2186,,,
鹿足,2016,10,214,285,143,48,48,48,71,832,523,71,0,2281,,,
鹿足,2016,11,71,95,238,24,48,48,24,855,523,71,0,1996,,,
鹿足,2016,12,71,95,523,24,48,24,0,713,523,95,0,2115,,,
鹿足,2016,1,95,95,119,0,24,0,24,713,190,95,0,1354,,,
鹿足,2016,2,404,428,71,24,0,24,24,998,166,71,0,2210,,,
鹿足,2016,3,4491,4158,7223,356,428,855,998,9361,3612,4158,713,36353,,,
鹿足,2017,4,95,95,713,428,428,4443,4491,832,927,475,3279,16204,,,
鹿足,2017,5,95,95,356,3612,4348,2732,2210,713,451,71,2210,16893,,,
鹿足,2017,6,24,48,238,2067,1711,451,380,903,356,71,356,6605,,,
鹿足,2017,7,0,71,143,95,71,642,665,760,499,95,570,3612,,,
鹿足,2017,8,24,24,48,95,95,143,143,974,404,71,190,2210,,,
鹿足,2017,9,214,190,214,48,24,48,48,927,499,95,0,2305,,,
鹿足,2017,10,238,238,190,24,48,24,48,784,451,71,0,2115,,,
鹿足,2017,11,95,71,238,24,48,71,24,713,499,95,0,1877,,,
鹿足,2017,12,95,95,380,24,48,24,0,927,523,71,0,2186,,,
鹿足,2017,1,71,71,119,0,24,0,24,832,143,71,0,1354,,,
鹿足,2017,2,523,451,95,24,0,24,24,689,143,95,0,2067,,,
鹿足,2017,3,4562,3802,7936,404,475,879,950,7770,3469,4015,879,35141,,,
鹿足,2018,4,95,95,974,451,404,3421,3326,879,950,404,3065,14066,,,
鹿足,2018,5,95,71,475,3825,3897,2067,2756,737,451,95,1996,16466,,,
鹿足,2018,6,24,48,261,1449,1592,499,475,760,404,95,428,6035,,,
鹿足,2018,7,0,71,143,95,95,689,737,855,451,71,523,3730,,,
鹿足,2018,8,24,24,48,71,71,166,190,903,356,95,143,2091,,,
鹿足,2018,9,166,166,143,48,24,48,48,784,404,95,0,1925,,,
鹿足,2018,10,214,261,166,48,48,48,48,855,428,71,0,2186,,,
鹿足,2018,11,71,71,238,24,48,48,24,903,404,71,0,1901,,,
鹿足,2018,12,95,71,475,24,48,24,0,950,475,71,0,2233,,,
鹿足,2018,1,95,95,119,0,24,0,24,760,143,71,0,1331,,,
鹿足,2018,2,356,475,95,24,0,24,48,855,190,95,0,2162,,,
鹿足,2018,3,3421,3564,6296,356,404,903,713,8696,3849,3255,903,32361,,,
松江島根,2016,4,48,71,451,261,190,2471,2376,451,594,238,2424,9575,,,
松江島根,2016,5,48,48,214,2400,1972,1663,1497,475,261,48,1473,10098,,,
松江島根,2016,6,0,24,143,1117,879,214,214,546,285,48,214,3683,,,
松江島根,2016,7,0,24,119,48,48,451,475,475,238,48,333,2257,,,
松江島根,2016,8,24,0,24,48,48,95,71,451,309,71,119,1259,,,
松江島根,2016,9,71,95,95,24,24,24,24,499,214,48,0,1117,,,
松江島根,2016,10,166,143,95,24,24,24,24,428,261,48,0,1236,,,
松江島根,2016,11,48,48,119,24,24,24,0,570,285,48,0,1188,,,
松江島根,2016,12,71,48,285,0,24,0,0,570,285,48,0,1331,,,
松江島根,2016,1,48,48,71,0,0,0,24,570,119,48,0,927,,,
松江島根,2016,2,261,309,48,0,0,0,24,594,71,48,0,1354,,,
松江島根,2016,3,1996,1853,4253,261,214,451,428,5203,2020,2091,428,19198,,,
松江島根,2017,4,48,71,499,190,238,2637,1972,475,451,238,2281,9100,,,
松江島根,2017,5,48,48,261,2210,1901,1331,1687,499,261,48,1497,9789,,,
松江島根,2017,6,0,24,143,974,927,214,261,428,261,48,214,3493,,,
松江島根,2017,7,0,24,119,48,48,356,356,546,261,48,380,2186,,,
松江島根,2017,8,24,0,24,48,48,119,119,570,214,48,71,1283,,,
松江島根,2017,9,119,119,119,24,24,24,24,523,261,48,0,1283,,,
松江島根,2017,10,119,143,95,24,48,24,24,451,261,48,0,1236,,,
松江島根,2017,11,48,48,95,24,24,24,0,546,285,48,0,1140,,,
松江島根,2017,12,71,48,214,0,24,0,0,451,238,48,0,1093,,,
松江島根,2017,1,48,48,71,0,0,0,24,499,95,48,0,832,,,
松江島根,2017,2,238,238,48,0,0,0,24,451,95,48,0,1140,,,
松江島根,2017,3,1806,2471,5370,285,285,475,594,4253,2043,2305,451,20339,,,
松江島根,2018,4,48,48,546,238,190,2471,2495,380,404,261,2210,9290,,,
松江島根,2018,5,48,48,190,2495,2233,1140,1734,570,190,48,1663,10359,,,
松江島根,2018,6,0,24,143,1022,1093,214,190,475,214,48,190,3612,,,
松江島根,2018,7,0,24,119,48,48,428,404,451,261,48,333,2162,,,
松江島根,2018,8,24,0,24,71,48,71,119,546,261,48,71,1283,,,
松江島根,2018,9,95,119,119,24,24,24,24,499,261,48,0,1236,,,
松江島根,2018,10,166,166,119,24,24,24,24,404,261,48,0,1259,,,
松江島根,2018,11,71,48,143,24,24,24,24,523,285,48,0,1212,,,
松江島根,2018,12,48,48,238,0,24,0,0,428,261,48,0,1093,,,
松江島根,2018,1,48,71,71,0,0,0,24,404,95,48,0,760,,,
松江島根,2018,2,214,238,71,24,0,0,24,404,95,48,0,1117,,,
松江島根,2018,3,2162,2186,5132,238,261,570,546,3612,1972,2138,523,19341,,,
松江宍道,2016,4,71,95,998,356,309,4301,3231,832,927,428,4419,15967,,,
松江宍道,2016,5,71,71,404,4277,4087,2043,2970,808,499,95,2756,18081,,,
松江宍道,2016,6,24,24,214,1616,1473,475,475,927,380,95,428,6130,,,
松江宍道,2016,7,0,48,143,71,71,713,784,927,380,71,594,3802,,,
松江宍道,2016,8,24,24,48,71,71,166,190,879,356,95,143,2067,,,
松江宍道,2016,9,190,143,166,48,24,48,24,998,333,95,0,2067,,,
松江宍道,2016,10,285,285,143,48,48,24,48,927,356,71,0,2233,,,
松江宍道,2016,11,95,71,190,24,48,48,24,903,499,71,0,1972,,,
松江宍道,2016,12,95,71,499,24,48,24,0,855,451,95,0,2162,,,
松江宍道,2016,1,95,71,119,0,24,0,24,713,190,71,0,1307,,,
松江宍道,2016,2,404,356,95,24,0,24,48,689,143,95,0,1877,,,
松江宍道,2016,3,4348,3516,7865,475,380,974,927,8316,3516,3421,808,34547,,,
松江宍道,2017,4,71,95,737,380,428,3065,3184,832,927,404,3279,13401,,,
松江宍道,2017,5,95,71,428,3968,3683,2637,2424,760,428,95,2566,17155,,,
松江宍道,2017,6,24,48,214,1948,1307,428,356,855,356,71,428,6035,,,
松江宍道,2017,7,0,48,166,95,95,570,760,713,356,95,570,3469,,,
松江宍道,2017,8,24,24,48,71,71,190,166,737,380,71,190,1972,,,
松江宍道,2017,9,190,190,143,48,24,24,48,927,451,71,0,2115,,,
松江宍道,2017,10,214,285,190,48,48,24,48,974,380,71,0,2281,,,
松江宍道,2017,11,71,71,214,24,48,48,24,855,451,95,0,1901,,,
松江宍道,2017,12,71,95,451,24,48,24,0,784,451,95,0,2043,,,
松江宍道,2017,1,71,95,119,0,24,0,24,642,143,95,0,1212,,,
松江宍道,2017,2,428,380,95,24,0,24,24,903,190,71,0,2138,,,
松江宍道,2017,3,4277,4229,8530,475,356,665,950,6463,3968,3778,974,34666,,,
松江宍道,2018,4,95,71,903,380,356,3659,2899,689,784,356,3041,13234,,,
松江宍道,2018,5,95,95,356,2946,2899,2637,2138,784,428,71,2756,15206,,,
松江宍道,2018,6,24,48,238,1853,1830,475,356,642,451,71,428,6415,,,
松江宍道,2018,7,0,48,190,95,71,713,618,760,380,95,665,3635,,,
松江宍道,2018,8,24,24,48,71,71,143,190,879,451,95,119,2115,,,
松江宍道,2018,9,143,166,166,24,48,48,48,879,475,95,0,2091,,,
松江宍道,2018,10,285,238,143,48,48,24,48,713,428,71,0,2043,,,
松江宍道,2018,11,95,95,166,24,48,48,24,713,356,71,0,1639,,,
松江宍道,2018,12,95,95,451,24,48,24,0,903,380,71,0,2091,,,
松江宍道,2018,1,95,95,119,0,24,0,24,879,166,95,0,1497,,,
松江宍道,2018,2,356,380,71,24,0,24,48,927,119,71,0,2020,,,
松江宍道,2018,3,3041,3540,5679,380,451,927,760,8007,4182,3018,808,30793,,,
安来,2016,4,48,48,642,214,285,2162,2780,546,451,261,2186,9623,,,
安来,2016,5,48,71,285,2186,2780,1853,1283,594,214,48,1758,11120,,,
安来,2016,6,0,24,143,998,855,285,309,499,261,71,285,3730,,,
安来,2016,7,0,24,95,48,48,451,451,594,309,48,356,2424,,,
安来,2016,8,24,0,24,48,48,95,119,618,285,48,95,1402,,,
安来,2016,9,119,95,95,24,24,24,24,475,238,48,0,1164,,,
安来,2016,10,166,190,119,24,48,24,24,451,309,48,0,1402,,,
安来,2016,11,48,48,143,24,24,24,24,570,285,71,0,1259,,,
安来,2016,12,48,48,309,0,24,0,0,523,309,48,0,1307,,,
安来,2016,1,48,48,71,0,24,0,24,594,119,48,0,974,,,
安来,2016,2,261,261,48,0,0,0,24,594,95,48,0,1331,,,
安来,2016,3,1925,2661,5774,309,238,594,642,5108,2138,2233,546,22168,,,
安来,2017,4,48,71,546,261,214,2447,2471,428,594,214,2305,9599,,,
安来,2017,5,48,48,214,2210,2210,1473,1331,594,285,71,1639,10122,,,
安来,2017,6,0,24,190,927,1093,285,309,499,238,48,261,3873,,,
安来,2017,7,0,24,95,48,48,451,356,546,309,48,380,2305,,,
安来,2017,8,24,24,24,48,48,119,95,618,238,48,119,1402,,,
安来,2017,9,95,119,119,24,24,24,24,475,261,48,0,1212,,,
安来,2017,10,143,119,119,24,24,24,48,428,238,71,0,1236,,,
安来,2017,11,48,48,95,24,24,48,0,523,261,48,0,1117,,,
安来,2017,12,71,48,214,0,24,0,0,499,309,48,0,1212,,,
安来,2017,1,71,48,71,0,0,0,24,428,95,71,0,808,,,
安来,2017,2,238,309,71,24,0,24,24,570,95,48,0,1402,,,
安来,2017,3,2020,2400,4990,238,238,546,546,4990,2542,1877,475,20861,,,
安来,2018,4,71,48,570,238,261,2233,2352,523,499,261,1901,8958,,,
安来,2018,5,48,71,214,1948,1830,1521,1521,594,261,48,1236,9290,,,
安来,2018,6,24,24,166,903,1022,261,214,523,285,48,238,3707,,,
安来,2018,7,0,48,119,48,48,475,475,475,238,48,380,2352,,,
安来,2018,8,24,0,24,48,48,95,95,594,238,71,95,1331,,,
安来,2018,9,119,95,95,24,24,24,24,451,309,71,0,1236,,,
安来,2018,10,143,143,119,24,24,24,24,428,214,48,0,1188,,,
安来,2018,11,48,48,119,24,24,48,24,499,261,71,0,1164,,,
安来,2018,12,48,48,238,0,24,0,0,523,214,48,0,1140,,,
安来,2018,1,71,71,71,0,24,0,24,499,119,48,0,927,,,
安来,2018,2,238,285,48,0,0,0,24,570,95,48,0,1307,,,
安来,2018,3,1877,1996,3920,214,285,546,475,5417,1830,2138,546,19246,,,
益田,2016,4,48,48,570,238,261,2020,1925,499,618,285,2020,8530,,,
益田,2016,5,48,48,285,2542,2756,1663,1568,451,261,48,1687,11357,,,
益田,2016,6,0,24,143,1045,927,261,309,546,261,48,285,3849,,,
益田,2016,7,0,24,95,48,48,475,333,546,285,48,451,2352,,,
益田,2016,8,24,24,24,48,48,119,119,546,214,48,95,1307,,,
益田,2016,9,119,119,119,24,24,24,24,428,285,48,0,1212,,,
益田,2016,10,143,143,119,24,24,24,48,451,285,48,0,1307,,,
益田,2016,11,48,48,143,24,24,48,24,499,285,48,0,1188,,,
益田,2016,12,48,48,238,0,24,0,0,618,238,48,0,1259,,,
益田,2016,1,48,48,71,0,0,0,24,546,119,48,0,903,,,
益田,2016,2,261,238,48,0,0,0,24,475,119,48,0,1212,,,
益田,2016,3,2328,2709,5013,261,285,523,475,4823,2400,2732,475,22026,,,
益田,2017,4,48,71,570,261,238,2067,1853,523,594,309,2566,9100,,,
益田,2017,5,48,71,261,2709,2661,1449,1449,546,285,71,1734,11286,,,
益田,2017,6,0,24,143,1164,1164,214,261,428,238,48,214,3897,,,
益田,2017,7,0,24,119,48,48,499,475,546,214,48,451,2471,,,
益田,2017,8,24,0,24,48,48,95,95,594,285,48,119,1378,,,
益田,2017,9,95,119,95,24,24,24,24,451,261,48,0,1164,,,
益田,2017,10,119,166,95,24,48,24,24,546,214,71,0,1331,,,
益田,2017,11,48,48,143,24,24,24,24,451,285,48,0,1117,,,
益田,2017,12,48,48,214,0,24,0,0,475,238,48,0,1093,,,
益田,2017,1,71,71,95,0,24,0,24,523,119,48,0,974,,,
益田,2017,2,309,261,48,24,0,0,24,499,119,48,0,1331,,,
益田,2017,3,2590,1877,4776,238,238,570,404,4823,2067,1925,499,20006,,,
益田,2018,4,71,48,570,238,238,2637,2637,499,428,238,2661,10264,,,
益田,2018,5,48,48,261,2566,2400,1782,1687,523,238,48,1734,11334,,,
益田,2018,6,0,24,166,998,1140,261,285,475,238,48,285,3920,,,
益田,2018,7,0,24,119,71,48,380,380,546,238,48,451,2305,,,
益田,2018,8,24,0,24,48,48,95,95,475,285,48,95,1236,,,
益田,2018,9,95,95,95,24,24,24,24,570,261,71,0,1283,,,
益田,2018,10,143,166,95,24,24,24,24,570,238,71,0,1378,,,
益田,2018,11,71,48,119,24,24,24,24,475,214,71,0,1093,,,
益田,2018,12,48,71,214,24,24,0,0,404,285,71,0,1140,,,
益田,2018,1,48,71,95,0,24,0,24,594,95,48,0,998,,,
益田,2018,2,285,238,48,0,0,0,24,475,95,71,0,1236,,,
益田,2018,3,2424,2542,3897,238,261,499,523,5013,2043,2637,499,20576,,,
出雲,2016,4,95,71,594,380,380,3612,2827,713,713,309,2590,12284,,,
出雲,2016,5,71,71,309,2804,2827,2471,2352,618,285,71,2115,13995,,,
出雲,2016,6,24,24,190,1663,1188,309,333,642,380,48,380,5180,,,
出雲,2016,7,0,48,143,71,71,618,523,855,356,71,665,3421,,,
出雲,2016,8,24,24,48,71,71,143,119,642,380,71,119,1711,,,
出雲,2016,9,143,119,166,24,24,24,48,832,285,71,0,1734,,,
出雲,2016,10,214,214,119,24,24,24,48,760,356,95,0,1877,,,
出雲,2016,11,71,48,143,24,24,48,24,665,309,71,0,1426,,,
出雲,2016,12,71,71,404,24,48,24,0,808,285,71,0,1806,,,
出雲,2016,1,71,71,119,0,24,0,24,784,143,71,0,1307,,,
出雲,2016,2,404,356,71,24,0,24,24,665,166,71,0,1806,,,
出雲,2016,3,2994,3208,5869,404,428,760,570,6178,2970,2804,665,26849,,,
出雲,2017,4,71,48,618,285,309,3516,3493,689,618,333,3635,13614,,,
出雲,2017,5,71,71,356,2590,3113,2257,2138,642,380,71,1996,13686,,,
出雲,2017,6,24,48,214,1449,1307,356,333,665,309,71,404,5180,,,
出雲,2017,7,0,48,166,71,71,594,618,808,356,95,475,3303,,,
出雲,2017,8,24,24,24,71,95,143,143,737,285,71,166,1782,,,
出雲,2017,9,143,119,119,24,24,24,24,570,380,71,0,1497,,,
出雲,2017,10,190,166,143,24,48,24,48,665,309,71,0,1687,,,
出雲,2017,11,95,71,190,24,24,48,24,737,356,71,0,1639,,,
出雲,2017,12,71,48,285,24,24,24,0,618,380,71,0,1544,,,
出雲,2017,1,95,71,95,0,24,0,24,570,119,71,0,1069,,,
出雲,2017,2,404,333,48,24,0,24,24,689,166,95,0,1806,,,
出雲,2017,3,3113,3493,6486,380,404,737,713,6629,3588,3493,784,29819,,,
出雲,2018,4,71,71,665,333,261,3255,2851,642,760,333,3350,12593,,,
出雲,2018,5,71,71,309,3421,2804,2400,2257,618,285,71,1758,14066,,,
出雲,2018,6,24,48,190,1568,1521,356,333,642,261,71,356,5370,,,
出雲,2018,7,0,48,119,71,71,618,546,760,285,71,499,3089,,,
出雲,2018,8,24,0,48,48,71,143,119,594,261,71,119,1497,,,
出雲,2018,9,119,119,119,24,24,24,24,784,309,71,0,1616,,,
出雲,2018,10,190,238,119,24,48,24,48,665,356,71,0,1782,,,
出雲,2018,11,71,71,143,24,48,24,24,618,261,71,0,1354,,,
出雲,2018,12,71,71,261,24,24,24,0,570,356,95,0,1497,,,
出雲,2018,1,95,71,95,0,24,0,24,665,119,71,0,1164,,,
出雲,2018,2,309,333,71,24,0,24,24,737,119,71,0,1711,,,
出雲,2018,3,3255,2590,6201,285,309,784,784,6819,2804,3018,618,27467,,,
浜田,2016,4,71,71,832,309,380,3564,3303,737,665,404,2590,12925,,,
浜田,2016,5,71,71,285,3089,2804,1782,1853,760,404,71,1972,13163,,,
浜田,2016,6,24,24,190,1687,1354,404,285,808,404,71,333,5584,,,
浜田,2016,7,0,48,143,71,71,523,546,808,309,71,594,3184,,,
浜田,2016,8,24,0,24,71,71,119,143,689,333,71,143,1687,,,
浜田,2016,9,166,166,143,48,24,48,24,570,333,71,0,1592,,,
浜田,2016,10,214,261,166,24,24,24,48,737,333,71,0,1901,,,
浜田,2016,11,71,71,190,24,48,48,24,689,356,95,0,1616,,,
浜田,2016,12,95,48,404,24,48,24,0,784,356,71,0,1853,,,
浜田,2016,1,71,71,95,0,24,0,24,713,166,71,0,1236,,,
浜田,2016,2,428,285,71,24,0,24,24,642,143,71,0,1711,,,
浜田,2016,3,2994,3564,6059,309,428,689,665,6130,3469,3113,832,28251,,,
浜田,2017,4,71,95,642,309,261,3540,2780,737,808,380,2970,12593,,,
浜田,2017,5,71,71,356,3707,2994,2281,1996,737,356,71,1972,14612,,,
浜田,2017,6,24,24,166,1283,1354,333,380,618,356,71,380,4990,,,
浜田,2017,7,0,48,143,71,71,570,475,808,333,48,618,3184,,,
浜田,2017,8,24,0,24,48,71,166,119,760,356,71,143,1782,,,
浜田,2017,9,143,143,143,24,24,24,24,594,356,48,0,1521,,,
浜田,2017,10,166,190,143,24,48,24,48,713,356,71,0,1782,,,
浜田,2017,11,71,71,143,24,48,48,24,594,309,71,0,1402,,,
浜田,2017,12,48,71,356,24,24,0,0,689,356,71,0,1639,,,
浜田,2017,1,71,71,119,0,24,0,24,594,143,71,0,1117,,,
浜田,2017,2,404,309,48,0,0,24,24,713,119,48,0,1687,,,
浜田,2017,3,3516,3279,6748,333,356,689,642,5370,3279,2756,665,27633,,,
浜田,2018,4,48,71,618,238,356,2946,3540,737,737,309,2899,12498,,,
浜田,2018,5,71,71,285,2447,2400,1616,1972,570,356,71,2067,11928,,,
浜田,2018,6,24,24,166,1521,1449,380,380,570,285,71,356,5227,,,
浜田,2018,7,0,48,143,71,71,546,499,570,356,48,546,2899,,,
浜田,2018,8,24,24,24,71,95,119,143,760,380,48,143,1830,,,
浜田,2018,9,119,119,119,24,24,48,24,760,380,95,0,1711,,,
浜田,2018,10,166,238,143,24,48,24,48,618,309,95,0,1711,,,
浜田,2018,11,95,95,190,24,48,48,24,713,333,71,0,1639,,,
浜田,2018,12,71,71,285,24,48,24,0,784,285,71,0,1663,,,
浜田,2018,1,71,71,95,0,24,0,24,594,166,71,0,1117,,,
浜田,2018,2,380,333,71,24,0,24,24,546,143,95,0,1639,,,
浜田,2018,3,3469,3018,6985,309,309,737,594,5180,3516,3421,808,28346,,,
松江浜乃木,2016,4,71,119,832,428,404,4514,4253,855,808,546,5346,18176,,,
松江浜乃木,2016,5,119,119,475,5013,4562,3612,3184,1188,594,71,3493,22429,,,
松江浜乃木,2016,6,24,71,356,2138,2233,475,475,1093,546,119,523,8055,,,
松江浜乃木,2016,7,0,71,214,95,95,903,760,1117,594,119,927,4895,,,
松江浜乃木,2016,8,24,24,48,119,119,214,238,1188,475,95,238,2780,,,
松江浜乃木,2016,9,190,166,238,48,48,71,48,1045,451,119,0,2424,,,
松江浜乃木,2016,10,238,309,214,48,71,48,71,1093,404,95,0,2590,,,
松江浜乃木,2016,11,95,95,261,24,48,71,24,1093,499,119,0,2328,,,
松江浜乃木,2016,12,95,119,499,24,48,24,0,903,451,119,0,2281,,,
松江浜乃木,2016,1,95,119,166,0,24,0,24,1045,166,95,0,1734,,,
松江浜乃木,2016,2,475,428,119,24,0,24,48,1045,238,119,0,2519,,,
松江浜乃木,2016,3,5465,3707,10858,428,428,1093,1188,10858,5346,3707,1188,44265,,,
松江浜乃木,2017,4,95,119,879,451,428,5108,4277,808,1093,499,3825,17582,,,
松江浜乃木,2017,5,119,95,570,3968,3588,3255,2376,1188,404,119,3445,19127,,,
松江浜乃木,2017,6,24,48,285,2210,2328,475,404,974,546,95,594,7983,,,
松江浜乃木,2017,7,0,71,166,95,71,879,760,927,546,95,950,4562,,,
松江浜乃木,2017,8,24,24,48,71,95,214,214,808,499,95,214,2305,,,
松江浜乃木,2017,9,238,238,190,48,48,48,48,974,594,95,0,2519,,,
松江浜乃木,2017,10,333,238,166,24,71,48,48,1164,523,95,0,2709,,,
松江浜乃木,2017,11,95,95,190,24,48,48,24,1140,570,119,0,2352,,,
松江浜乃木,2017,12,95,119,570,24,48,24,0,998,475,95,0,2447,,,
松江浜乃木,2017,1,71,95,119,0,24,0,24,974,190,119,0,1616,,,
松江浜乃木,2017,2,475,499,95,24,0,24,48,1069,166,95,0,2495,,,
松江浜乃木,2017,3,5298,3802,10193,570,499,950,855,9290,4419,5180,1069,42126,,,
松江浜乃木,2018,4,119,95,808,428,475,3968,4301,903,1022,428,4871,17416,,,
松江浜乃木,2018,5,95,95,428,3445,4823,3445,2756,760,546,95,3018,19507,,,
松江浜乃木,2018,6,24,48,285,2020,1568,570,499,950,404,95,475,6938,,,
松江浜乃木,2018,7,0,71,166,119,95,879,760,808,523,95,808,4324,,,
松江浜乃木,2018,8,24,24,48,119,119,190,190,1022,380,95,238,2447,,,
松江浜乃木,2018,9,190,190,190,71,48,48,48,855,523,95,0,2257,,,
松江浜乃木,2018,10,309,261,190,48,71,48,48,784,570,119,0,2447,,,
松江浜乃木,2018,11,95,95,190,48,48,71,24,855,499,119,0,2043,,,
松江浜乃木,2018,12,95,95,523,24,48,24,0,1022,546,95,0,2471,,,
松江浜乃木,2018,1,119,95,143,0,24,0,48,879,166,95,0,1568,,,
